72, 41, 3
72, 42, 0
72, 43, 1
73, 00, 0
73, 00, 1
73, 00, 2
73, 00, 3
73, 60, 0
73, 60, 1
73, 60, 2
73, 60, 3
73, 30, 1
73, 30, 2
73, 30, 3
73, 31, 0
73, 31, 2
73, 31, 3
73, 32, 0
73, 32, 1
73, 32, 3
73, 33, 0
73, 33, 1
73, 33, 2
73, 10, 1
73, 10, 3
73, 11, 0
73, 11, 2
73, 50, 1
73, 50, 2
73, 51, 2
73, 51, 3
73, 52, 0
73, 52, 3
73, 53, 0
73, 53, 1
73, 40, 2
73, 41, 3
73, 42, 0
73, 43, 1
74, 00, 0
74, 00, 1
74, 00, 2
74, 00, 3
74, 60, 0
74, 60, 1
74, 60, 2
74, 60, 3
74, 30, 1
74, 30, 2
74, 30, 3
74, 31, 0
74, 31, 2
74, 31, 3
74, 32, 0
74, 32, 1
74, 32, 3
74, 33, 0
74, 33, 1
74, 33, 2
74, 10, 1
74, 10, 3
74, 11, 0
74, 11, 2
74, 50, 1
74, 50, 2
74, 51, 2
74, 51, 3
74, 52, 0
74, 52, 3
74, 53, 0
74, 53, 1
74, 40, 2
74, 41, 3
74, 42, 0
74, 43, 1
30, 00, 0
30, 00, 1
30, 00, 3
30, 60, 0
30, 60, 1
30, 60, 3
30, 71, 0
30, 71, 1
30, 71, 3
30, 72, 0
30, 72, 1
30, 72, 3
30, 73, 0
30, 73, 1
30, 73, 3
30, 74, 0
30, 74, 1
30, 74, 3
30, 30, 1
30, 30, 3
30, 31, 0
30, 31, 3
30, 32, 0
30, 32, 1
30, 32, 2
30, 32, 3
30, 33, 0
30, 33, 1
30, 10, 1
30, 10, 2
30, 10, 3
30, 11, 0
30, 50, 1
30, 51, 3
30, 52, 0
30, 52, 2
30, 52, 3
30, 53, 0
30, 53, 1
30, 53, 2
30, 41, 2
30, 41, 3
30, 42, 0
30, 42, 2
30, 43, 1
30, 43, 2
30, 20, 2
31, 00, 0
31, 00, 1
31, 00, 2
31, 60, 0
31, 60, 1
31, 60, 2
31, 71, 0
31, 71, 1
31, 71, 2
31, 72, 0
31, 72, 1
31, 72, 2
31, 73, 0
31, 73, 1
31, 73, 2
31, 74, 0
31, 74, 1
31, 74, 2
31, 30, 1
31, 30, 2
31, 31, 0
31, 31, 2
31, 32, 0
31, 32, 1
31, 33, 0
31, 33, 1
31, 33, 2
31, 33, 3
31, 10, 1
31, 11, 0
31, 11, 2
31, 11, 3
31, 50, 1
31, 50, 2
31, 50, 3
31, 51, 2
31, 52, 0
31, 53, 0
31, 53, 1
31, 53, 3
31, 40, 2
31, 40, 3
31, 42, 0
31, 42, 3
31, 43, 1
31, 43, 3
31, 20, 3
32, 00, 1
32, 00, 2
32, 00, 3
32, 60, 1
32, 60, 2
32, 60, 3
32, 71, 1
32, 71, 2
32, 71, 3
32, 72, 1
32, 72, 2
32, 72, 3
32, 73, 1
32, 73, 2
32, 73, 3
32, 74, 1
32, 74, 2
32, 74, 3
32, 30, 0
32, 30, 1
32, 30, 2
32, 30, 3
32, 31, 2
32, 31, 3
32, 32, 1
32, 32, 3
32, 33, 1
32, 33, 2
32, 10, 0
32, 10, 1
32, 10, 3
32, 11, 2
32, 50, 0
32, 50, 1
32, 50, 2
32, 51, 0
32, 51, 2
32, 51, 3
32, 52, 3
32, 53, 1
32, 40, 0
32, 40, 2
32, 41, 0
32, 41, 3
32, 43, 0
32, 43, 1
32, 20, 0
33, 00, 0
33, 00, 2
33, 00, 3
33, 60, 0
33, 60, 2
33, 60, 3
33, 71, 0
33, 71, 2
33, 71, 3
33, 72, 0
33, 72, 2
33, 72, 3
33, 73, 0
33, 73, 2
33, 73, 3
33, 74, 0
33, 74, 2
33, 74, 3
33, 30, 2
33, 30, 3
33, 31, 0
33, 31, 1
33, 31, 2
33, 31, 3
33, 32, 0
33, 32, 3
33, 33, 0
33, 33, 2
33, 10, 3
33, 11, 0
33, 11, 1
33, 11, 2
33, 50, 2
33, 51, 1
33, 51, 2
33, 51, 3
33, 52, 0
33, 52, 1
33, 52, 3
33, 53, 0
33, 40, 1
33, 40, 2
33, 41, 1
33, 41, 3
33, 42, 0
33, 42, 1
33, 20, 1
10, 00, 1
10, 00, 3
10, 60, 1
10, 60, 3
10, 71, 1
10, 71, 3
10, 72, 1
10, 72, 3
10, 73, 1
10, 73, 3
10, 74, 1
10, 74, 3
10, 30, 0
10, 30, 1
10, 30, 3
10, 31, 3
10, 32, 1
10, 32, 2
10, 32, 3
10, 33, 1
10, 10, 0
10, 10, 1
10, 10, 2
10, 10, 3
10, 50, 0
10, 50, 1
10, 51, 0
10, 51, 3
10, 52, 2
10, 52, 3
10, 53, 1
10, 53, 2
10, 40, 0
10, 41, 0
10, 41, 2
10, 41, 3
10, 42, 2
10, 43, 0
10, 43, 1
10, 43, 2
10, 20, 0
10, 20, 2
11, 00, 0
11, 00, 2
11, 60, 0
11, 60, 2
11, 71, 0
11, 71, 2
11, 72, 0
11, 72, 2
11, 73, 0
11, 73, 2
11, 74, 0
11, 74, 2
11, 30, 2
11, 31, 0
11, 31, 1
11, 31, 2
11, 32, 0
11, 33, 0
11, 33, 2
11, 33, 3
11, 11, 0
11, 11, 1
11, 11, 2
11, 11, 3
11, 50, 2
11, 50, 3
11, 51, 1
11, 51, 2
11, 52, 0
11, 52, 1
11, 53, 0
11, 53, 3
11, 40, 1
11, 40, 2
11, 40, 3
11, 41, 1
11, 42, 0
11, 42, 1
11, 42, 3
11, 43, 3
11, 20, 1
11, 20, 3
50, 00, 0
50, 00, 3
50, 60, 0
50, 60, 3
50, 71, 0
50, 71, 3
50, 72, 0
50, 72, 3
50, 73, 0
50, 73, 3
50, 74, 0
50, 74, 3
50, 30, 3
50, 31, 0
50, 31, 1
50, 31, 3
50, 32, 0
50, 32, 2
50, 32, 3
50, 33, 0
50, 10, 2
50, 10, 3
50, 11, 0
50, 11, 1
50, 51, 1
50, 51, 3
50, 52, 0
50, 52, 1
50, 52, 2
50, 52, 3
50, 53, 0
50, 53, 2
50, 40, 1
50, 41, 1
50, 41, 2
50, 41, 3
50, 42, 0
50, 42, 1
50, 42, 2
50, 43, 2
50, 20, 1
50, 20, 2
51, 00, 0
51, 00, 1
51, 60, 0
51, 60, 1
51, 71, 0
51, 71, 1
51, 72, 0
51, 72, 1
51, 73, 0
51, 73, 1
51, 74, 0
51, 74, 1
51, 30, 1
51, 31, 0
51, 32, 0
51, 32, 1
51, 32, 2
51, 33, 0
51, 33, 1
51, 33, 3
51, 10, 1
51, 10, 2
51, 11, 0
51, 11, 3
51, 50, 1
51, 50, 3
51, 52, 0
51, 52, 2
51, 53, 0
51, 53, 1
51, 53, 2
51, 53, 3
51, 40, 3
51, 41, 2
51, 42, 0
51, 42, 2
51, 42, 3
51, 43, 1
51, 43, 2
51, 43, 3
51, 20, 2
51, 20, 3
52, 00, 1
52, 00, 2
52, 60, 1
52, 60, 2
52, 71, 1
52, 71, 2
52, 72, 1
52, 72, 2
52, 73, 1
52, 73, 2
52, 74, 1
52, 74, 2
52, 30, 0
52, 30, 1
52, 30, 2
52, 31, 2
52, 32, 1
52, 33, 1
52, 33, 2
52, 33, 3
52, 10, 0
52, 10, 1
52, 11, 2
52, 11, 3
52, 50, 0
52, 50, 1
52, 50, 2
52, 50, 3
52, 51, 0
52, 51, 2
52, 53, 1
52, 53, 3
52, 40, 0
52, 40, 2
52, 40, 3
52, 41, 0
52, 42, 3
52, 43, 0
52, 43, 1
52, 43, 3
52, 20, 0
52, 20, 3
53, 00, 2
53, 00, 3
53, 60, 2
53, 60, 3
53, 71, 2
53, 71, 3
53, 72, 2
53, 72, 3
53, 73, 2
53, 73, 3
53, 74, 2
53, 74, 3
53, 30, 0
53, 30, 2
53, 30, 3
53, 31, 1
53, 31, 2
53, 31, 3
53, 32, 3
53, 33, 2
53, 10, 0
53, 10, 3
53, 11, 1
53, 11, 2
53, 50, 0
53, 50, 2
53, 51, 0
53, 51, 1
53, 51, 2
53, 51, 3
53, 52, 1
53, 52, 3
53, 40, 0
53, 40, 1
53, 40, 2
53, 41, 0
53, 41, 1
53, 41, 3
53, 42, 1
53, 43, 0
53, 20, 0
53, 20, 1
40, 00, 0
40, 60, 0
40, 71, 0
40, 72, 0
40, 73, 0
40, 74, 0
40, 31, 0
40, 31, 1
40, 32, 0
40, 32, 2
40, 33, 0
40, 33, 3
40, 10, 2
40, 11, 0
40, 11, 1
40, 11, 3
40, 50, 3
40, 51, 1
40, 52, 0
40, 52, 1
40, 52, 2
40, 53, 0
40, 53, 2
40, 53, 3
40, 40, 1
40, 40, 3
40, 41, 1
40, 41, 2
40, 42, 0
40, 42, 1
40, 42, 2
40, 42, 3
40, 43, 2
40, 43, 3
40, 20, 1
40, 20, 2
40, 20, 3
41, 00, 1
41, 60, 1
41, 71, 1
41, 72, 1
41, 73, 1
41, 74, 1
41, 30, 0
41, 30, 1
41, 32, 1
41, 32, 2
41, 33, 1
41, 33, 3
41, 10, 0
41, 10, 1
41, 10, 2
41, 11, 3
41, 50, 0
41, 50, 1
41, 50, 3
41, 51, 0
41, 52, 2
41, 53, 1
41, 53, 2
41, 53, 3
41, 40, 0
41, 40, 3
41, 41, 0
41, 41, 2
41, 42, 2
41, 42, 3
41, 43, 0
41, 43, 1
41, 43, 2
41, 43, 3
41, 20, 0
41, 20, 2
41, 20, 3
42, 00, 2
42, 60, 2
42, 71, 2
42, 72, 2
42, 73, 2
42, 74, 2
42, 30, 0
42, 30, 2
42, 31, 1
42, 31, 2
42, 33, 2
42, 33, 3
42, 10, 0
42, 11, 1
42, 11, 2
42, 11, 3
42, 50, 0
42, 50, 2
42, 50, 3
42, 51, 0
42, 51, 1
42, 51, 2
42, 52, 1
42, 53, 3
42, 40, 0
42, 40, 1
42, 40, 2
42, 40, 3
42, 41, 0
42, 41, 1
42, 42, 1
42, 42, 3
42, 43, 0
42, 43, 3
42, 20, 0
42, 20, 1
42, 20, 3
43, 00, 3
43, 60, 3
43, 71, 3
43, 72, 3
43, 73, 3
43, 74, 3
43, 30, 0
43, 30, 3
43, 31, 1
43, 31, 3
43, 32, 2
43, 32, 3
43, 10, 0
43, 10, 2
43, 10, 3
43, 11, 1
43, 50, 0
43, 51, 0
43, 51, 1
43, 51, 3
43, 52, 1
43, 52, 2
43, 52, 3
43, 53, 2
43, 40, 0
43, 40, 1
43, 41, 0
43, 41, 1
43, 41, 2
43, 41, 3
43, 42, 1
43, 42, 2
43, 43, 0
43, 43, 2
43, 20, 0
43, 20, 1
43, 20, 2
20, 30, 0
20, 31, 1
20, 32, 2
20, 33, 3
20, 10, 0
20, 10, 2
20, 11, 1
20, 11, 3
20, 50, 0
20, 50, 3
20, 51, 0
20, 51, 1
20, 52, 1
20, 52, 2
20, 53, 2
20, 53, 3
20, 40, 0
20, 40, 1
20, 40, 3
20, 41, 0
20, 41, 1
20, 41, 2
20, 42, 1
20, 42, 2
20, 42, 3
20, 43, 0
20, 43, 2
20, 43, 3
20, 20, 0
20, 20, 1
20, 20, 2
20, 20, 3
